Attention;Année universitaire;Type d'établissement;Typologie de l'établissement;Identifiant interne de l'établissement;Établissement;Identifiant wikidata;Identifiant Research Organization Registry (ROR);Identifiant(s) UAI;Nombre d'étudiants inscrits (inscriptions principales) hors doubles inscriptions CPGE;Nombre d'étudiants inscrits (inscriptions principales) y compris doubles inscriptions CPGE;Nombre total d'étudiants inscrits (inscriptions principales et secondes) hors doubles inscriptions CPGE;Nombre total d'étudiants inscrits (inscriptions principales et secondes) y compris doubles inscriptions CPGE;Nombre de nouveaux bacheliers inscrits hors doubles inscriptions CPGE;Nombre de nouveaux bacheliers inscrits y compris doubles inscriptions CPGE;Nombre d'étudiants préparant un diplôme d'État d'infirmier en IFSI;Sexe : Femmes;Sexe : Hommes;Bac : Séries générales;Bac : Séries STMG;Bac : Autres séries technologiques;Bac : Baccalauréat professionnel;Bac : Dispensés;Bac : Non renseigné;Âge au baccalauréat : En avance au bac d'un an ou plus;Âge au baccalauréat : A l'heure;Âge au baccalauréat : En retard au bac d'un an ou plus;Âge au baccalauréat : Non renseigné ou non bachelier;Attractivité départementale (département d'obtention du baccalauréat) : Même département;Attractivité départementale (département d'obtention du baccalauréat) : Départements limitrophes;Attractivité départementale (département d'obtention du baccalauréat) : Autres départements français;Attractivité départementale (département d'obtention du baccalauréat) : Etranger;Attractivité départementale (département d'obtention du baccalauréat) : Non renseigné;Attractivité départementale (département d'obtention du baccalauréat) : Non bacheliers;Etudiants en mobilité internationale;Attractivité internationale : Etudiants de nationalité étrangère issus de système éducatif étranger;Cycle universitaire (cursus LMD) : L (1er cycle);Cycle universitaire (cursus LMD) : M (2ème cycle);Cycle universitaire (cursus LMD) : D (3ème cycle);Type de diplôme : Diplômes nationaux;Type de diplôme : Diplômes d'établissement;Diplôme préparé : Diplôme d'accès aux études universitaires;Diplôme préparé : Capacité en droit;Diplôme préparé : Licence accès santé;Diplôme préparé : Licence sciences pour la santé (majeure santé);Diplôme préparé : Licence CPES;Diplôme préparé : Diplôme universitaire de technologie;Diplôme préparé : Bachelor universitaire de technologie;Diplôme préparé : Post-DUT;Diplôme préparé : CPGE universitaire;Diplôme préparé : Formations d'ingénieurs;Diplôme préparé : Formations d'IEP;Diplôme préparé : PASS et PluriPASS;Diplôme préparé : PACES;Diplôme préparé : Diplôme inter-universitaire;Diplôme préparé : Doctorat;Diplôme préparé : HDR;Diplôme préparé : Bachelor OF;Diplôme préparé : Préparations aux concours pour devenir enseignant et certifications;Diplôme préparé : Diplômes conférant le grade de Licence;Diplôme préparé : Diplômes conférant le grade de Master;Diplôme préparé : Diplôme de comptabilité et de gestion;Diplôme préparé : Diplôme d'études comptables et financières;Diplôme préparé : Diplôme d'études supérieures comptables et financières;Diplôme préparé : Diplôme préparatoire aux études comptables et financières;Diplôme préparé : Diplôme supérieur de comptabilité et de gestion;Diplôme préparé : Diplôme de l'École normale supérieure;Diplôme préparé : Diplômes nationaux conférant le grade de Licence;Diplôme préparé : Diplômes nationaux conférant le grade de Master;Diplôme préparé : Diplômes visés de commerce sans grade;Diplôme préparé : Diplômes de management conférant le grade de Master;Diplôme préparé : Diplômes visés niveau BAC + 5;Diplôme préparé : Diplômes de grand établissement conférant le grade de Licence;Diplôme préparé : Diplômes de grand établissement conférant le grade de Master;Diplôme préparé : Diplôme d'études universitaires générales d'Institut universitaire professionnalisé;Diplôme préparé : Licence d'Institut universitaire professionnalisé;Diplôme préparé : Maîtrise d'Institut universitaire professionnalisé;Diplôme préparé : Diplôme de recherche technologique;Diplôme préparé : Diplôme d'études universitaires générales (avant mise en place du LMD);Diplôme préparé : Diplôme d'études universitaires scientifiques et techniques;Diplôme préparé : Licence (avant mise en place du LMD);Diplôme préparé : Autres licences;Diplôme préparé : Licence professionnelle en 1 an;Diplôme préparé : Licence professionnelle en 2 ou 3 ans;Diplôme préparé : Diplôme d'études approfondies;Diplôme préparé : Diplôme d'études supérieures spécialisées;Diplôme préparé : Magistère homologué;Diplôme préparé : Maîtrise (avant mise en place du LMD);Diplôme préparé : Masters hors enseignement;Diplôme préparé : Master enseignement;Diplôme préparé : Maîtrise de sciences de gestion;Diplôme préparé : Maîtrise de science et technique;Diplôme préparé : Passeport pour réussir et s'orienter;Diplôme préparé : Passerelle;Diplôme préparé : Dispositif rebond;Diplôme préparé : Formations paramédicales;Diplôme préparé : Titres homologués RNCP;Grande discipline : Droit, sciences économiques, AES;Grande discipline : Lettres, langues et sciences humaines;Grande discipline : Théologie;Grande discipline : Sciences et sciences de l'ingénieur;Grande discipline : STAPS;Grande discipline : Santé;Grande discipline : Interdisciplinaire;Grande discipline : Non défini;Discipline : Droit, sciences politiques;Discipline : Sciences économiques, gestion;Discipline : Administration économique et sociale;Discipline : Pluridisciplinaire droit, sciences économiques, AES;Discipline : Lettres, sciences du langage, arts;Discipline : Langues;Discipline : Sciences humaines et sociales;Discipline : Pluridisciplinaire lettres, langues, sciences humaines;Discipline : Théologie;Discipline : Sciences de la vie, de la terre et de l'univers;Discipline : Sciences fondamentales et applications;Discipline : Pluridisciplinaire sciences;Discipline : STAPS;Discipline : Médecine;Discipline : Odontologie;Discipline : Pharmacie;Discipline : Pluridisciplinaire santé;Discipline : Interdisciplinaire;Discipline : Non défini;Secteur disciplinaire : Sciences juridiques;Secteur disciplinaire : Sciences politiques;Secteur disciplinaire : Pluridisciplinaire droit, sciences politiques;Secteur disciplinaire : Sciences économiques;Secteur disciplinaire : Sciences de gestion;Secteur disciplinaire : Pluridisciplinaire sciences économiques et gestion;Secteur disciplinaire : Administration économique et sociale;Secteur disciplinaire : Pluridisciplinaire droit, sciences économiques, AES;Secteur disciplinaire : Sciences du langage, linguistique;Secteur disciplinaire : Langues et littératures anciennes;Secteur disciplinaire : Langues et littératures françaises;Secteur disciplinaire : Littérature générale et comparée;Secteur disciplinaire : Arts;Secteur disciplinaire : Pluridisciplinaire lettres, sciences du langage, arts;Secteur disciplinaire : Français, langue étrangère;Secteur disciplinaire : Langues et littératures étrangères;Secteur disciplinaire : Langues étrangères appliquées;Secteur disciplinaire : Cultures et langues régionales;Secteur disciplinaire : Pluridisciplinaire langues;Secteur disciplinaire : Philosophie, épistémologie;Secteur disciplinaire : Histoire;Secteur disciplinaire : Géographie;Secteur disciplinaire : Aménagement;Secteur disciplinaire : Archéologie, ethnologie, préhistoire;Secteur disciplinaire : Sciences religieuses;Secteur disciplinaire : Psychologie;Secteur disciplinaire : Sociologie, démographie;Secteur disciplinaire : Sciences de l'éducation;Secteur disciplinaire : Sciences de l'information et la communication;Secteur disciplinaire : Pluridisciplinaire sciences humaines et sociales;Secteur disciplinaire : Pluridisciplinaire lettres, langues, sciences humaines;Secteur disciplinaire : Théologie catholique;Secteur disciplinaire : Sciences de l'univers;Secteur disciplinaire : Sciences de la vie;Secteur disciplinaire : Pluridisciplinaire sciences de la vie, de la santé, de la terre et de l'univers;Secteur disciplinaire : Mathématiques;Secteur disciplinaire : Physique;Secteur disciplinaire : Chimie;Secteur disciplinaire : Mathématiques appliquées et sciences sociales;Secteur disciplinaire : Mécanique, génie mécanique;Secteur disciplinaire : Génie civil;Secteur disciplinaire : Génie des procédés;Secteur disciplinaire : Informatique;Secteur disciplinaire : Électronique, génie électrique;Secteur disciplinaire : Technologie et sciences industrielles;Secteur disciplinaire : Formation générale aux métiers de l'ingénieur;Secteur disciplinaire : Mathématique et informatique;Secteur disciplinaire : Physique et chimie;Secteur disciplinaire : Pluridisciplinaire sciences fondamentales et applications;Secteur disciplinaire : Pluridisciplinaire sciences;Secteur disciplinaire : STAPS;Secteur disciplinaire : Médecine;Secteur disciplinaire : Odontologie;Secteur disciplinaire : Pharmacie;Secteur disciplinaire : Pluridisciplinaire santé;Secteur disciplinaire : Interdisciplinaire;Secteur disciplinaire : Non défini;Degré d’études : Inférieur ou égal au baccalauréat;Degré d’études : BAC + 1;Degré d’études : BAC + 2;Degré d’études : BAC + 3;Degré d’études : BAC + 4;Degré d’études : BAC + 5;Degré d’études : BAC + 6 et plus;Degré d’études : Non connu;etablissement_id_paysage_actuel;Dernier établissement;etablissement_id_region;Région du siège de l’établissement;etablissement_id_academie;Académie du siège de l’établissement;etablissement_id_departement;Département du siège de l’établissement;etablissement_id_uucr;Unité urbaine ou commune rurale du siège de l’établissement;etablissement_code_commune;Commune du siège de l’établissement;rentree;annee
Sans double compte des établissements-composantes pour les EPE;2006-07;École;;3GxJ8;Institut national des sciences appliquées de Rennes;Q1934614;04xaa4j22;0350097R;1395;1395;1395;1395;219;219;0;260;1135;1245;;;;150;;139;1033;73;150;;;27;73;1145;150;155;140;;1395;;1395;;;;;;;;;;;1395;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1395;;;;;;;;;;;;;;;1395;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1395.0;;;;;;;;;;;;;;267;226;311;312;279;;;3GxJ8;Institut national des sciences appliquées de Rennes;R53;Bretagne;A14;Rennes;D035;Ille-et-Vilaine;UU35701;Rennes;35238;Rennes;2006;2007
Sans double compte des établissements-composantes pour les EPE;2008-09;École;;3GxJ8;Institut national des sciences appliquées de Rennes;Q1934614;04xaa4j22;0350097R;1417;1417;1417;1417;208;208;0;289;1128;1261;;;;156;;130;1066;65;156;;;24;26;1211;156;161;143;;1417;;1417;;;;;;;;;;;1417;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1417;;;;;;;;;;;;;;;1417;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1417.0;;;;;;;;;;;;;;258;230;328;308;293;;;3GxJ8;Institut national des sciences appliquées de Rennes;R53;Bretagne;A14;Rennes;D035;Ille-et-Vilaine;UU35701;Rennes;35238;Rennes;2008;2009
Sans double compte des établissements-composantes pour les EPE;2006-07;Université;Université scientifique et/ou médicale;3RMeh;Université Pierre-et-Marie-Curie;Q1144549;;0751722P;26543;29123;28034;30614;2458;3978;0;12699;13844;19108;69;914;57;6395;;2586;12564;4998;6395;5308;;331;792;13717;6395;5819;5258;11829;11459;3255;22324;4219;265;;;;;;;;;588;;;;;3162;93;;85;;;;;;;;;;;;;;;;;;;;;36;;7157;266;;;;0;;3940;;;;;;;1088;;93;;;16371;;10079;;;;93;;;;;;;;3543;7960;4868;;9733;346;;;;;;;;;;93.0;;;;;;;;;;;;;;;;;;;;;;;;;;;812.0;2707.0;24.0;1884.0;850.0;1381.0;386.0;493.0;;47.0;1073.0;553.0;1173.0;;104.0;16.0;;4868.0;;9733.0;346.0;;;;;265;5105;3159;4309;2686;2784;8235;;bxPQe;Sorbonne Université;R11;Île-de-France;A01;Paris;D075;Paris;UU00851;Paris;75105;Paris  5e;2006;2007
Sans double compte des établissements-composantes pour les EPE;2006-07;École;;3kEOn;École nationale supérieure d'ingénieurs de Bourges;;;0180910S;378;378;378;378;0;0;0;146;232;355;1;21;;1;;44;291;42;1;;;14;27;336;1;24;1;;378;;378;;;;;;;;;;;378;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;378;;;;;;;;;;;;;;;378;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;378.0;;;;;;;;;;;;;;;;136;117;125;;;QYw7j;Institut national des sciences appliquées Centre Val de Loire;R24;Centre-Val de Loire;A18;Orléans-Tours;D018;Cher;UU18501;Bourges;18033;Bourges;2006;2007
Sans double compte des établissements-composantes pour les EPE;2007-08;École;;3kEOn;École nationale supérieure d'ingénieurs de Bourges;;;0180910S;388;388;388;388;0;0;0;135;253;347;;30;;11;;38;301;38;11;12;8;340;;17;11;11;11;;388;;388;;;;;;;;;;;388;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;388;;;;;;;;;;;;;;;388;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;388.0;;;;;;;;;;;;;;;;147;126;115;;;QYw7j;Institut national des sciences appliquées Centre Val de Loire;R24;Centre-Val de Loire;A18;Orléans-Tours;D018;Cher;UU18501;Bourges;18033;Bourges;2007;2008
Sans double compte des établissements-composantes pour les EPE;2007-08;Autre établissement;;4KFTf;Institut universitaire de formation des maîtres de Martinique;;;9720706K;549;550;549;550;0;0;0;453;96;476;21;4;6;42;;43;293;171;42;;;;;507;42;1;1;;549;;549;;;;;;;;;;;;;;;;;;;549;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;522;;27;;;;;;;;;55;96;371;;;;27;;;;;;;;;;;;;;;;;;;38.0;;17.0;;;88.0;;8.0;;;35.0;;;;;;;336.0;;;;;;;;27.0;;;;;;;;;;;;;;;;;;;;;;;;;;401;133;15;;z3hdL;Université des Antilles;R02;Martinique;A31;Martinique;D972;Martinique;UU9B601;Fort-de-France;97209;Fort-de-France;2007;2008
Sans double compte des établissements-composantes pour les EPE;2006-07;École;;54VTe;Centrale Lille Institut;Q273461;01x441g73;0597139P,0590349J;1384;1384;1413;1413;98;98;0;328;1056;1138;2;25;1;218;;225;891;50;218;;;96;4;1066;218;216;212;;1299;85;1366;18;;;;;;;;;;1265;;;;;85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;;;;;;;;;9;;;1375;;;;;;9;;;;;;;;;1375;;;;;;;;;;;;;;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33.0;7.0;;1.0;65.0;1269.0;;;;;;;;;;;;;;112;93;354;331;409;85;;54VTe;Centrale Lille Institut;R32;Hauts-de-France;A09;Lille;D059;Nord;UU59702;Lille;59009;Villeneuve-d'Ascq;2006;2007
Sans double compte des établissements-composantes pour les EPE;2007-08;Université;Université pluridisciplinaire avec santé;5KpJ9;Université Paris Diderot;Q1235608;02n7qrg46;0751723R;22534;22973;25993;26438;1839;2156;0;13415;9119;16970;417;498;85;4564;;2077;11318;4575;4564;4469;;329;751;12421;4564;4185;3764;10216;10130;2188;19877;2657;296;;;;;107;;;;;;;;;2147;41;;150;;;;;;;;;;;;;;;;;;;6;;;;6683;79;;;;36;;4417;;;;;;;;;324;9361;;5258;;7591;;;25;299;;;2006;2691;4025;639;;2232;2842;184;;6753;838;;;;;2.0;23.0;;299.0;;;;;312.0;;1365.0;;329.0;;;2116.0;575.0;;;120.0;746.0;404.0;;5.0;;1760.0;577.0;127.0;4.0;282.0;639.0;;259.0;1973.0;;579.0;843.0;426.0;166.0;31.0;;;344.0;3.0;6.0;;379.0;;65.0;184.0;;6753.0;838.0;;;;;489;4269;3098;3333;2869;2866;5610;;5cZyU;Université Paris Cité;R11;Île-de-France;A01;Paris;D075;Paris;UU00851;Paris;75113;Paris 13e;2007;2008
Sans double compte des établissements-composantes pour les EPE;2007-08;Université;Université pluridisciplinaire hors santé;63kCF;Université de Provence Aix-Marseille I;Q1687719;;0131842G;19255;19888;19681;20322;2777;3149;0;12387;6868;13951;1040;879;404;2981;;1034;9598;5642;2981;;;414;247;15613;2981;2106;1943;12520;5438;1297;18589;666;337;;;;;370;;;;652;;;;;1275;22;;205;;;;;;;;;;;;;;;;;71;33;;;72;;11056;352;;;23;;;3966;155;;;;;;;;86;14813;;4356;;;;;;;86;;2994;4210;7238;371;;1509;2826;21;;;;;;;;;;;;;;86.0;;449.0;64.0;1104.0;69.0;1287.0;21.0;51.0;2556.0;1602.0;1.0;;366.0;1261.0;556.0;55.0;295.0;;2198.0;784.0;758.0;451.0;514.0;371.0;;437.0;1065.0;7.0;220.0;227.0;116.0;97.0;106.0;26.0;;217.0;41.0;692.0;149.0;503.0;432.0;;21.0;;;;;;;;337;5448;3231;4098;2753;2090;1298;;xJdyB;Aix-Marseille Université;R93;Provence-Alpes-Côte d'Azur;A02;Aix-Marseille;D013;Bouches-du-Rhône;UU00759;Marseille-Aix-en-Provence;13204;Marseille  4e;2007;2008
Sans double compte des établissements-composantes pour les EPE;2008-09;École;;67su6;Centrale Lille Institut – Ecole Nationale Supérieure de Chimie de Lille;Q654784;041yg4h55;0590311T;367;367;388;388;49;49;0;210;157;314;;3;;50;;42;263;12;50;;;13;;304;50;49;49;3;364;;347;20;;;;;;;;;;219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24;;;;;;;;;;;;367;;;;;;;;;;;;;;;367;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39.0;;;;;;;328.0;;;;;;;;;;;;;;59;45;76;76;101;10;;54VTe;Centrale Lille Institut;R32;Hauts-de-France;A09;Lille;D059;Nord;UU59702;Lille;59009;Villeneuve-d'Ascq;2008;2009
Sans double compte des établissements-composantes pour les EPE;2006-07;École;;6kk6n;École normale supérieure Paris-Saclay;Q273604;00hx6zz33;0912423P,0940607Z;1458;1458;1684;1684;0;0;0;528;930;1283;3;53;;119;;291;963;85;119;;;;1339;;119;152;105;;1233;225;1458;;;;;;;;;;;;;;;;225;;;324;;;;;;;;;;;;;;;;;;;;;;;;;;;;408;;501;;;;;;;;;204;243;;957;54;;;;78;126;;;25;29;189;;;81;876;;54;;;;;;;78.0;;;109.0;5.0;12.0;;;;;1.0;;24.0;;;15.0;14.0;;;;5.0;;;;;2.0;132.0;33.0;17.0;;;;;81.0;;203.0;130.0;106.0;;107.0;36.0;;70.0;80.0;144.0;;;;;;54.0;;;;;;;;;;192;405;636;225;;6kk6n;École normale supérieure Paris-Saclay;R11;Île-de-France;A24;Créteil;D094;Val-de-Marne;UU00851;Paris;94016;Cachan;2006;2007
Sans double compte des établissements-composantes pour les EPE;2008-09;Université;Université tertiaire - droit et économie;7Gzub;Université Jean Moulin - Lyon 3;Q4027;05b5c0584;0692437Z;20644;21284;23543;24361;3237;3671;0;12855;7789;14244;1583;347;215;4255;;1070;10673;4646;4255;7415;3630;5344;;;4255;2353;2354;12763;7106;775;19797;847;134;118;;;;685;;18;;;20;;;;768;7;;99;;;604;;;;66;;;;;;;;;;;;;;;;10029;639;;;;;;6267;51;;;;;;;;14230;6398;;16;;;;;8051;5816;363;;722;3474;2202;;;;16;;;;;;;;;6889.0;1162.0;;6.0;3820.0;1990.0;363.0;;18.0;71.0;628.0;5.0;;;367.0;1529.0;1578.0;;;535.0;663.0;19.0;169.0;;;;2.0;;468.0;346.0;;;;;;;;;;;;;;16.0;;;;;;;;;;;;;;226;5195;3044;4419;3300;3685;775;;7Gzub;Université Jean Moulin - Lyon 3;R84;Auvergne-Rhône-Alpes;A10;Lyon;D069;Rhône;UU00760;Lyon;69388;Lyon 8e;2008;2009
Sans double compte des établissements-composantes pour les EPE;2006-07;Autre établissement;;7f9uv;Institut universitaire de formation des maîtres de Rouen;;;0762952W;2092;2092;2092;2092;0;0;0;1549;543;1939;73;38;4;38;;159;1296;599;38;;;;2054;;38;21;13;;2092;;2092;;;;;;;;;;;;;;;;;;;2092;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;53;1641;;262;136;;;;;53;;;150;209;1282;;;82;180;;136;;;;;;;;;;51.0;2.0;;;;;15.0;109.0;;26.0;;;209.0;;;;4.0;174.0;;;;;;;1035.0;69.0;;;;;82.0;;82.0;79.0;;;;;2.0;;2.0;15.0;;;;;;136.0;;;;;;;;;;;1277;727;88;;G4572;Université de Rouen Normandie;R28;Normandie;A70;Normandie;D076;Seine-Maritime;UU00755;Rouen;76451;Mont-Saint-Aignan;2006;2007
Sans double compte des établissements-composantes pour les EPE;2006-07;Université;Université pluridisciplinaire avec santé;7hB8r;Université de Nantes;Q259388;03kjmz544;0440984F;31906;32012;33139;33249;5850;5913;0;17743;14163;24671;1480;1727;234;3794;;1761;18243;8108;3794;;;530;133;27449;3794;1717;1737;20426;10109;1371;29872;2034;530;39;;;;3032;;230;;826;;;;;1338;33;;129;;;;;;;;;;;;;;;;;;1;;;;;13892;657;;;24;;;5009;;;43;;;;201;;7107;11078;;7463;838;5420;;;3416;3273;418;;1973;2749;6356;;;1671;5792;;838;3879;504;1037;;;;3416.0;;;412.0;2236.0;625.0;418.0;;515.0;43.0;1281.0;132.0;;2.0;292.0;1188.0;1269.0;;;248.0;988.0;537.0;72.0;5.0;;1808.0;1026.0;605.0;538.0;529.0;;;90.0;1053.0;528.0;510.0;580.0;247.0;;520.0;368.0;637.0;990.0;379.0;1476.0;85.0;;;;;838.0;3879.0;504.0;1037.0;;;;551;9557;5477;5877;3863;3053;3528;;qUCQp;Nantes Université;R52;Pays de la Loire;A17;Nantes;D044;Loire-Atlantique;UU44701;Nantes;44109;Nantes;2006;2007
Sans double compte des établissements-composantes pour les EPE;2007-08;Autre établissement;;851ij;Sciences Po Grenoble;Q3151959;03c7zyj82;0380134P;1385;1386;1596;1597;96;97;0;778;607;1176;10;6;;193;;155;932;105;193;;;41;5;1146;193;184;182;115;1202;68;1269;116;;;;;;;;;;;781;;;;68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;358;;;;;;;;;1385;;;;;;;;1323;;62;;;;;;;;;;;;;;;;;47.0;1267.0;9.0;;;;62.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;298;211;223;360;225;68;;851ij;Sciences Po Grenoble;R84;Auvergne-Rhône-Alpes;A08;Grenoble;D038;Isère;UU38701;Grenoble;38421;Saint-Martin-d'Hères;2007;2008
Sans double compte des établissements-composantes pour les EPE;2006-07;École;;8618D;École normale supérieure PSL;Q83259;05a0dhs15;0753455Y;670;670;694;694;0;0;0;280;390;621;;;;49;;174;404;43;49;;;;621;;49;75;45;;670;;110;560;;;;;;;;;;;;;;;;;;63;;;;;;;;560;;;;;;;;;;;;;;;;;;;;;;47;;;;;;;;;19;312;;339;;;;;8;11;;;15;21;30;246;;142;197;;;;;;;;;;;8.0;;;11.0;;;2.0;6.0;7.0;;;;;21.0;;;;5.0;18.0;7.0;;;;;;;;;246.0;;38.0;104.0;;75.0;72.0;42.0;;;;;8.0;;;;;;;;;;;;;;;;;;240;234;196;;;8618D;École normale supérieure PSL;R11;Île-de-France;A01;Paris;D075;Paris;UU00851;Paris;75105;Paris  5e;2006;2007
Sans double compte des établissements-composantes pour les EPE;2008-09;Université;Université pluridisciplinaire avec santé;8j5s2;Université de Picardie Jules Verne;Q947747;01gyxrk03;0801344B;21404;21826;22955;23401;3711;3925;0;12061;9343;16095;1624;1168;357;2160;;1269;11581;6394;2160;8367;8121;2231;524;1;2160;2199;1856;12953;7833;618;20568;836;103;33;;;;2877;;;;;;;;;604;14;;1955;;;;;;;;;;;;;;;;;;;;;15;;7828;746;;;;;;2990;;;;;;;;;5118;7626;;3966;741;3953;;;2131;2904;83;;1370;1273;4927;56;;1163;2724;79;741;3112;;841;;;;1847.0;202.0;82.0;438.0;1910.0;556.0;83.0;;9.0;17.0;505.0;104.0;735.0;;156.0;610.0;507.0;;;104.0;533.0;170.0;25.0;73.0;;1164.0;530.0;1572.0;704.0;52.0;56.0;;85.0;1078.0;;329.0;252.0;255.0;;308.0;263.0;85.0;743.0;229.0;260.0;;;;;79.0;741.0;3112.0;;841.0;;;;142;6487;3628;3564;2736;3004;1843;;8j5s2;Université de Picardie Jules Verne;R32;Hauts-de-France;A20;Amiens;D080;Somme;UU80601;Amiens;80021;Amiens;2008;2009
Sans double compte des établissements-composantes pour les EPE;2006-07;Université;Université pluridisciplinaire avec santé;9ZF2M;Université Montpellier-I;Q903888;0227fbx80;0341087X;20397;20508;23044;23157;2799;2871;0;11703;8694;16010;1223;470;203;2491;;1307;11582;5017;2491;;;790;519;16597;2491;2396;2070;9821;9820;756;17695;2702;;85;;;;;;;;;;;;;737;19;;6;;;;;;;;;;;;;;;;182;73;65;14;;207;;5952;120;;;;70;;3313;;;48;;;;263;;9528;;;501;1837;8531;;;4955;3563;1010;;;;;;;501;;;1837;6085;491;1955;;;;2991.0;60.0;1904.0;1439.0;2124.0;;1010.0;;;;;;;;;;;;;;;;;;;;;;;;;;60.0;441.0;;;;;;;;;;;;;;;;;1837.0;6085.0;491.0;1955.0;;;;73;5455;2561;3060;2779;3944;2525;;evv7S;Université de Montpellier;R76;Occitanie;A11;Montpellier;D034;Hérault;UU34701;Montpellier;34172;Montpellier;2006;2007
Sans double compte des établissements-composantes pour les EPE;2007-08;Université;Université pluridisciplinaire avec santé;9ZF2M;Université Montpellier-I;Q903888;0227fbx80;0341087X;20386;20525;23184;23324;2691;2761;0;11809;8577;16029;1224;473;201;2459;;1319;11817;4791;2459;;;779;584;16564;2459;2402;2038;9744;9900;742;17844;2542;;77;;;;;;;;;;;;;717;25;;7;;;;;;;;;;;;;;;;;108;42;11;;189;;6031;163;;;;62;;3380;;;67;;;;261;;9649;;;426;1670;8641;;;5188;3499;962;;;;;;;426;;;1670;6202;467;1972;;;;3301.0;59.0;1828.0;1305.0;2194.0;;962.0;;;;;;;;;;;;;;;;;;;;;;;;;;;426.0;;;;;;;;;;;;;;;;;1670.0;6202.0;467.0;1972.0;;;;68;5429;2436;3183;2744;4058;2468;;evv7S;Université de Montpellier;R76;Occitanie;A11;Montpellier;D034;Hérault;UU34701;Montpellier;34172;Montpellier;2007;2008
Sans double compte des établissements-composantes pour les EPE;2006-07;Autre établissement;;A7W8i;Institut universitaire de formation des maîtres de Basse-Normandie;;;0142158V;1464;1464;1464;1464;0;0;0;1054;410;1378;24;40;4;18;;110;1000;336;18;;;;1446;;18;10;5;;1464;;1464;;;;;;;;;;;;;;;;;;;1464;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37;1106;;216;105;;;;;37;;;73;166;867;;;48;168;;105;;;;;;;;;;28.0;9.0;;;;;10.0;63.0;;;;;166.0;;;;16.0;108.0;;;;;;;698.0;45.0;;;;;48.0;;91.0;50.0;;;15.0;;4.0;;8.0;;;;;;;105.0;;;;;;;;;;;1037;365;62;;p25Q3;Université de Caen Normandie;R28;Normandie;A70;Normandie;D014;Calvados;UU14701;Caen;14118;Caen;2006;2007
Sans double compte des établissements-composantes pour les EPE;2007-08;École;;AdtQe;École normale supérieure lettres et sciences humaines;Q273605;01m0z6m03;0693817Z,0920812H;693;693;789;789;0;0;0;474;219;558;1;;1;133;;126;411;23;133;;;;560;;133;86;77;;572;121;693;;;;;;;;;;;;;;;;121;;;200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;372;;;;;;;;;22;671;;;;;;;3;19;;;244;179;248;;;;;;;;;;;;;;3.0;;19.0;;;;;8.0;23.0;166.0;;47.0;;;179.0;;;;83.0;96.0;49.0;;;;;6.0;;14.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;173;399;121;;kWved;École normale supérieure de Lyon;R84;Auvergne-Rhône-Alpes;A10;Lyon;D069;Rhône;UU00760;Lyon;69387;Lyon 7e;2007;2008
