indicatorId,geoUnit,year,type,subtype,value
MSEP.5T8,AZE,2011,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,AZE,2012,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,AZE,2013,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,AZE,2014,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,AZE,2015,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,AZE,2016,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,AZE,2017,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,AZE,2018,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,AZE,2019,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,AZE,2020,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,AZE,2021,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,AZE,2022,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,AZE,2023,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,AZE,2024,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,BDI,2000,Data Status,Data reporting,NA
MSEP.5T8,BDI,2000,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BDI,2002,Data Status,Data reporting,NA
MSEP.5T8,BDI,2002,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BDI,2010,Source,Data sources,Source: UIS Dynamic template
MSEP.5T8,BDI,2012,Source,Data sources,Source: UIS Dynamic template
MSEP.5T8,BDI,2013,Data Status,Data reporting,NA
MSEP.5T8,BDI,2013,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BDI,2014,Source,Data sources,Source: UIS Dynamic template
MSEP.5T8,BDI,2015,Source,Data sources,Source: UIS Dynamic template
MSEP.5T8,BDI,2016,Source,Data sources,Source: UIS Dynamic template
MSEP.5T8,BDI,2017,Source,Data sources,Source: UIS Dynamic template
MSEP.5T8,BDI,2018,Source,Data sources,Source: UIS Dynamic template
MSEP.5T8,BDI,2023,Data Status,Data reporting,NA
MSEP.5T8,BDI,2023,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BDI,2025,Data Status,Data reporting,NA
MSEP.5T8,BDI,2025,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BEL,2000,Data Status,Data reporting,NA
MSEP.5T8,BEL,2000,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BEL,2001,Data Status,Data reporting,NA
MSEP.5T8,BEL,2001,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BEL,2002,Data Status,Data reporting,NA
MSEP.5T8,BEL,2002,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BEL,2003,Data Status,Data reporting,NA
MSEP.5T8,BEL,2003,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BEL,2004,Data Status,Data reporting,NA
MSEP.5T8,BEL,2004,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BEL,2005,Data Status,Data reporting,NA
MSEP.5T8,BEL,2005,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BEL,2006,Data Status,Data reporting,NA
MSEP.5T8,BEL,2006,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BEL,2007,Data Status,Data reporting,NA
MSEP.5T8,BEL,2007,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BEL,2008,Data Status,Data reporting,NA
MSEP.5T8,BEL,2008,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BEL,2009,Data Status,Data reporting,NA
MSEP.5T8,BEL,2009,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BEL,2010,Data Status,Data reporting,NA
MSEP.5T8,BEL,2010,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BEL,2011,Data Status,Data reporting,NA
MSEP.5T8,BEL,2011,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BEL,2012,Data Status,Data reporting,NA
MSEP.5T8,BEL,2012,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BEL,2013,Data Status,Data reporting,NA
MSEP.5T8,BEL,2013,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BEL,2014,Data Status,Data reporting,NA
MSEP.5T8,BEL,2014,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BEL,2015,Data Status,Data reporting,NA
MSEP.5T8,BEL,2015,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BEL,2016,Data Status,Data reporting,NA
MSEP.5T8,BEL,2016,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BEL,2017,Data Status,Data reporting,NA
MSEP.5T8,BEL,2017,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BEL,2018,Data Status,Data reporting,NA
MSEP.5T8,BEL,2018,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BEL,2019,Data Status,Data reporting,NA
MSEP.5T8,BEL,2019,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BEL,2020,Data Status,Data reporting,NA
MSEP.5T8,BEL,2020,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BEL,2021,Data Status,Data reporting,NA
MSEP.5T8,BEL,2021,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BEL,2022,Data Status,Data reporting,NA
MSEP.5T8,BEL,2022,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BEL,2023,Data Status,Data reporting,NA
MSEP.5T8,BEL,2023,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BEN,2008,Data Status,Data reporting,NA
MSEP.5T8,BEN,2008,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BEN,2010,Data Status,Data reporting,NA
MSEP.5T8,BEN,2010,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BEN,2014,Data Status,Data reporting,NA
MSEP.5T8,BEN,2014,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BEN,2015,Data Status,Data reporting,NA
MSEP.5T8,BEN,2015,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BEN,2016,Data Status,Data reporting,NA
MSEP.5T8,BEN,2016,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BEN,2017,Data Status,Data reporting,NA
MSEP.5T8,BEN,2017,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BEN,2018,Data Status,Data reporting,NA
MSEP.5T8,BEN,2018,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BEN,2019,Data Status,Data reporting,NA
MSEP.5T8,BEN,2019,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BEN,2020,Data Status,Data reporting,NA
MSEP.5T8,BEN,2020,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BEN,2021,Data Status,Data reporting,NA
MSEP.5T8,BEN,2021,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BEN,2022,Data Status,Data reporting,NA
MSEP.5T8,BEN,2022,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BFA,2005,Data Status,Data reporting,NA
MSEP.5T8,BFA,2005,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BFA,2011,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,BFA,2012,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,BFA,2013,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,BFA,2014,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,BFA,2015,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,BFA,2016,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,BFA,2017,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,BFA,2018,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,BFA,2019,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,BFA,2020,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,BFA,2021,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,BFA,2022,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,BFA,2023,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,BFA,2024,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,BGD,2002,Data Status,Data reporting,NA
MSEP.5T8,BGD,2002,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BGD,2003,Data Status,Data reporting,NA
MSEP.5T8,BGD,2003,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BGD,2004,Data Status,Data reporting,NA
MSEP.5T8,BGD,2004,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BGD,2005,Data Status,Data reporting,NA
MSEP.5T8,BGD,2005,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BGD,2006,Data Status,Data reporting,NA
MSEP.5T8,BGD,2006,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BGD,2007,Data Status,Data reporting,NA
MSEP.5T8,BGD,2007,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BGD,2008,Data Status,Data reporting,NA
MSEP.5T8,BGD,2008,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BGD,2009,Data Status,Data reporting,NA
MSEP.5T8,BGD,2009,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BGD,2022,Source,Data sources,Source: UIS Dynamic template based on data provided by country
MSEP.5T8,BGR,2000,Data Status,Data reporting,NA
MSEP.5T8,BGR,2000,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BGR,2001,Data Status,Data reporting,NA
MSEP.5T8,BGR,2001,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BGR,2002,Data Status,Data reporting,NA
MSEP.5T8,BGR,2002,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BGR,2003,Data Status,Data reporting,NA
MSEP.5T8,BGR,2003,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BGR,2004,Data Status,Data reporting,NA
MSEP.5T8,BGR,2004,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BGR,2005,Data Status,Data reporting,NA
MSEP.5T8,BGR,2005,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BGR,2006,Data Status,Data reporting,NA
MSEP.5T8,BGR,2006,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BGR,2007,Data Status,Data reporting,NA
MSEP.5T8,BGR,2007,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BGR,2008,Data Status,Data reporting,NA
MSEP.5T8,BGR,2008,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BGR,2009,Data Status,Data reporting,NA
MSEP.5T8,BGR,2009,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BGR,2010,Data Status,Data reporting,NA
MSEP.5T8,BGR,2010,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BGR,2011,Data Status,Data reporting,NA
MSEP.5T8,BGR,2011,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BGR,2012,Data Status,Data reporting,NA
MSEP.5T8,BGR,2012,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BGR,2013,Data Status,Data reporting,NA
MSEP.5T8,BGR,2013,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BGR,2014,Data Status,Data reporting,NA
MSEP.5T8,BGR,2014,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BGR,2015,Data Status,Data reporting,NA
MSEP.5T8,BGR,2015,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BGR,2016,Data Status,Data reporting,NA
MSEP.5T8,BGR,2016,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BGR,2017,Data Status,Data reporting,NA
MSEP.5T8,BGR,2017,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BGR,2018,Data Status,Data reporting,NA
MSEP.5T8,BGR,2018,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BGR,2019,Data Status,Data reporting,NA
MSEP.5T8,BGR,2019,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BGR,2020,Data Status,Data reporting,NA
MSEP.5T8,BGR,2020,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BGR,2021,Data Status,Data reporting,NA
MSEP.5T8,BGR,2021,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BGR,2022,Data Status,Data reporting,NA
MSEP.5T8,BGR,2022,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BGR,2023,Data Status,Data reporting,NA
MSEP.5T8,BGR,2023,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BGR,2024,Data Status,Data reporting,NA
MSEP.5T8,BGR,2024,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BHR,2003,Data Status,Data reporting,NA
MSEP.5T8,BHR,2003,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BHR,2005,Data Status,Data reporting,NA
MSEP.5T8,BHR,2005,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BHR,2006,Data Status,Data reporting,NA
MSEP.5T8,BHR,2006,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BHR,2014,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,BHR,2015,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,BHR,2016,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,BHR,2017,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,BHR,2018,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,BHR,2019,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,BHR,2020,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,BHR,2021,Source,Data sources,Source: UIS Dynamic template
MSEP.5T8,BHR,2022,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,BHR,2023,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,BHR,2024,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,BIH,2011,Data Status,Data reporting,NA
MSEP.5T8,BIH,2011,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BIH,2012,Data Status,Data reporting,NA
MSEP.5T8,BIH,2012,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BIH,2013,Data Status,Data reporting,NA
MSEP.5T8,BIH,2013,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BIH,2014,Data Status,Data reporting,NA
MSEP.5T8,BIH,2014,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BIH,2015,Data Status,Data reporting,NA
MSEP.5T8,BIH,2015,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BIH,2016,Data Status,Data reporting,NA
MSEP.5T8,BIH,2016,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BIH,2017,Data Status,Data reporting,NA
MSEP.5T8,BIH,2017,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BIH,2018,Data Status,Data reporting,NA
MSEP.5T8,BIH,2018,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BIH,2019,Data Status,Data reporting,NA
MSEP.5T8,BIH,2019,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BIH,2020,Data Status,Data reporting,NA
MSEP.5T8,BIH,2020,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BIH,2021,Data Status,Data reporting,NA
MSEP.5T8,BIH,2021,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BIH,2022,Data Status,Data reporting,NA
MSEP.5T8,BIH,2022,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BIH,2023,Data Status,Data reporting,NA
MSEP.5T8,BIH,2023,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BLR,2000,Data Status,Data reporting,NA
MSEP.5T8,BLR,2000,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BLR,2001,Data Status,Data reporting,NA
MSEP.5T8,BLR,2001,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BLR,2002,Data Status,Data reporting,NA
MSEP.5T8,BLR,2002,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BLR,2003,Data Status,Data reporting,NA
MSEP.5T8,BLR,2003,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BLR,2004,Data Status,Data reporting,NA
MSEP.5T8,BLR,2004,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BLR,2005,Data Status,Data reporting,NA
MSEP.5T8,BLR,2005,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BLR,2006,Data Status,Data reporting,NA
MSEP.5T8,BLR,2006,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BLR,2007,Data Status,Data reporting,NA
MSEP.5T8,BLR,2007,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BLR,2008,Data Status,Data reporting,NA
MSEP.5T8,BLR,2008,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BLR,2009,Data Status,Data reporting,NA
MSEP.5T8,BLR,2009,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BLR,2010,Data Status,Data reporting,NA
MSEP.5T8,BLR,2010,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BLR,2011,Data Status,Data reporting,NA
MSEP.5T8,BLR,2011,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BLR,2012,Data Status,Data reporting,NA
MSEP.5T8,BLR,2012,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BLR,2013,Data Status,Data reporting,NA
MSEP.5T8,BLR,2013,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BLR,2014,Data Status,Data reporting,NA
MSEP.5T8,BLR,2014,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BLR,2015,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,BLR,2016,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,BLR,2017,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,BLR,2018,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,BLR,2019,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,BLR,2020,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,BLR,2021,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,BLR,2022,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,BLR,2023,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,BLR,2024,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,BLZ,2022,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,BLZ,2023,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,BLZ,2024,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,BMU,2009,Data Status,Data reporting,NA
MSEP.5T8,BMU,2009,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BMU,2010,Data Status,Data reporting,NA
MSEP.5T8,BMU,2010,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BMU,2011,Data Status,Data reporting,NA
MSEP.5T8,BMU,2011,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BMU,2012,Data Status,Data reporting,NA
MSEP.5T8,BMU,2012,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BMU,2014,Data Status,Data reporting,NA
MSEP.5T8,BMU,2014,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BMU,2015,Data Status,Data reporting,NA
MSEP.5T8,BMU,2015,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BMU,2017,Data Status,Data reporting,NA
MSEP.5T8,BMU,2017,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BMU,2018,Data Status,Data reporting,NA
MSEP.5T8,BMU,2018,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BMU,2023,Data Status,Data reporting,NA
MSEP.5T8,BMU,2023,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BRA,2002,Data Status,Data reporting,NA
MSEP.5T8,BRA,2002,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BRA,2003,Data Status,Data reporting,NA
MSEP.5T8,BRA,2003,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BRA,2004,Data Status,Data reporting,NA
MSEP.5T8,BRA,2004,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BRA,2009,Data Status,Data reporting,NA
MSEP.5T8,BRA,2009,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BRA,2010,Data Status,Data reporting,NA
MSEP.5T8,BRA,2010,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BRA,2011,Data Status,Data reporting,NA
MSEP.5T8,BRA,2011,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BRA,2012,Data Status,Data reporting,NA
MSEP.5T8,BRA,2012,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BRA,2014,Data Status,Data reporting,NA
MSEP.5T8,BRA,2014,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BRA,2015,Data Status,Data reporting,NA
MSEP.5T8,BRA,2015,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BRA,2016,Data Status,Data reporting,NA
MSEP.5T8,BRA,2016,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BRA,2017,Data Status,Data reporting,NA
MSEP.5T8,BRA,2017,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BRA,2018,Data Status,Data reporting,NA
MSEP.5T8,BRA,2018,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BRA,2019,Data Status,Data reporting,NA
MSEP.5T8,BRA,2019,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BRA,2020,Data Status,Data reporting,NA
MSEP.5T8,BRA,2020,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BRA,2021,Data Status,Data reporting,NA
MSEP.5T8,BRA,2021,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BRA,2022,Data Status,Data reporting,NA
MSEP.5T8,BRA,2022,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BRA,2023,Data Status,Data reporting,NA
MSEP.5T8,BRA,2023,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BRA,2024,Data Status,Data reporting,NA
MSEP.5T8,BRA,2024,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,BRB,2001,Data Status,Data reporting,NA
MSEP.5T8,BRB,2001,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BRB,2007,Data Status,Data reporting,NA
MSEP.5T8,BRB,2007,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BRB,2009,Data Status,Data reporting,NA
MSEP.5T8,BRB,2009,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BRB,2010,Data Status,Data reporting,NA
MSEP.5T8,BRB,2010,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BRB,2011,Data Status,Data reporting,NA
MSEP.5T8,BRB,2011,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BRN,2000,Data Status,Data reporting,NA
MSEP.5T8,BRN,2000,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BRN,2001,Data Status,Data reporting,NA
MSEP.5T8,BRN,2001,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BRN,2004,Data Status,Data reporting,NA
MSEP.5T8,BRN,2004,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BRN,2005,Data Status,Data reporting,NA
MSEP.5T8,BRN,2005,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BRN,2006,Data Status,Data reporting,NA
MSEP.5T8,BRN,2006,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,BRN,2007,Data Status,Data reporting,NA
